221,119963541, ,rail,52.6921005
222,120140689, ,rail,7.2758498
223,126609136, ,rail,0.5781380
224,126609139, ,rail,0.8335510
225,126609140, ,rail,1.3047600
226,126609142, ,rail,0.3084340
227,126609143, ,rail,0.3513430
228,126609144, ,rail,0.2860720
229,129582711, ,platform,0.1576230
230,129745258, ,rail,11.8474998
231,131267164, ,rail,0.0304541
232,131267167, ,rail,5.6949301
233,131267169, ,rail,5.9444399
234,131267170, ,rail,1.9646900
235,133284701, ,tram,0.0739449
236,134691179, ,rail,0.1509570
237,134691180, ,rail,0.1315980
238,134691181, ,rail,4.8405499
239,134691182, ,rail,0.0901000
240,134691183, ,rail,0.0792607
241,134691184, ,rail,21.7493000
242,134691185, ,rail,5.4071102
243,134691186, ,rail,2.0656099
244,134691187, ,rail,0.4599260
245,134691188, ,rail,21.2138004
246,134691189, ,rail,1.9140900
247,134691190, ,rail,0.6663780
248,134691192, ,rail,0.2372920
249,134691193, ,rail,0.0807617
250,134691194, ,rail,0.0896357
251,134691195, ,rail,0.0355939
252,134691196, ,rail,2.7894499
253,134691198, ,rail,4.6167002
254,134691199, ,rail,0.0628000
255,134691200, ,rail,0.0994633
256,134691201, ,rail,0.0368861
257,134691202, ,rail,0.0732005
258,134691203, ,rail,0.0699245
259,134691204, ,rail,5.1536398
260,134691205, ,rail,0.0795772
261,134691206, ,rail,0.5409060
262,134691207, ,rail,0.0592234
263,134691208, ,rail,0.1882490
264,134691209, ,rail,0.5868820
265,134691210, ,rail,0.3101530
266,134691211, ,rail,3.6822500
267,134691212, ,rail,1.3714200
268,134691213, ,rail,3.1945100
269,134691214, ,rail,0.1074030
270,134691215, ,rail,1.1052001
271,134691217, ,rail,1.9614800
272,134691218, ,rail,4.1751099
273,134691219, ,rail,0.0657986
274,134691220, ,rail,0.8111710
275,134691221, ,rail,0.1475030
276,134691222, ,rail,3.4650300
277,134691223, ,rail,0.0718641
278,134691224, ,rail,0.0783345
279,134693381, ,rail,2.6230299
280,134693383, ,rail,0.8823710
281,134697685, ,rail,0.0246094
282,134697686, ,rail,1.5661900
283,134697687, ,rail,0.1260760
284,134697688, ,rail,0.5098260
285,134697689, ,rail,1.6307400
286,134697690, ,rail,1.6884400
287,134697691, ,rail,0.2985630
288,134697692, ,rail,1.1187400
289,134697693, ,rail,0.8296280
290,134697694, ,rail,0.0371397
291,134703414, ,rail,24.3048000
292,134703415, ,rail,11.2104998
293,134703416, ,rail,20.1061993
294,134703417, ,rail,0.0766831
295,134703418, ,rail,0.0824053
296,134703419, ,rail,0.0486387
297,134703420, ,rail,43.6283989
298,134706380, ,rail,0.1269580
299,134706381, ,rail,0.0771188
300,134706382, ,rail,0.2274260
301,134706383, ,rail,0.1599350
302,134706384, ,rail,0.0663853
303,134706385, ,rail,3.4205599
304,134706386, ,rail,1.6419100
305,134706387, ,rail,0.1660050
306,134706388, ,rail,0.0614073
307,134706389, ,rail,14.2704000
308,134706390, ,rail,17.6026993
309,134706391, ,rail,6.6497102
310,134706392, ,rail,0.1203620
311,134706751, ,rail,1.6102099
312,134740163, ,rail,15.4886999
313,134740167, ,rail,0.3178120
314,134740168, ,rail,3.9532299
315,134740171, ,rail,26.1208000
316,134740187, ,rail,3.9433601
317,134740189, ,rail,2.5082099
318,134740192, ,rail,0.1647280
319,134740193, ,rail,3.4696100
320,134740196, ,rail,0.3478260
321,134740197, ,rail,0.9056380
322,134740199, ,rail,0.1484760
323,134740200, ,rail,0.0311040
324,134740201, ,rail,0.2437200
325,134740202, ,rail,0.1907050
326,134740208, ,rail,2.7619200
327,134740209, ,rail,0.4893800
328,134740212, ,rail,0.6985720
329,134740213, ,rail,0.1823110
330,134740215, ,rail,10.0079002
331,134740219, ,rail,0.5225450
332,134740220, ,rail,3.0369000
333,134740222, ,rail,0.1524910
334,134740223, ,rail,6.4124999
335,134740225, ,rail,1.5944800
336,134743858, ,rail,2.9570799
337,134743859, ,rail,0.8586690
338,134743860, ,rail,5.8512902
339,134743861, ,rail,0.1142770
340,134743862, ,rail,2.0357800
341,134743863, ,rail,1.5624300
342,134743864, ,rail,0.4291490
343,134743865, ,rail,0.6602690
344,134743866, ,rail,2.2605400
345,134743867, ,rail,0.0916643
346,134743868, ,rail,3.4340601
347,134743869, ,rail,1.1036000
348,134743870, ,rail,0.2344910
349,134743871, ,rail,0.0579759
350,134743872, ,rail,0.0908810
351,134743873, ,rail,0.0637267
352,134743874, ,rail,0.0727031
353,134743875, ,rail,2.8596399
354,134743876, ,rail,1.5406700
355,134743877, ,rail,3.7324700
356,134743878, ,rail,0.0492837
357,134743879, ,rail,0.7861370
358,134743880, ,rail,4.9827299
359,134743881, ,rail,0.0926242
360,134743882, ,rail,0.8252300
361,134743883, ,rail,7.0465102
362,134743884, ,rail,1.0769000
363,134743885, ,rail,6.2068701
364,134743886, ,rail,1.8690500
365,134743887, ,rail,0.0916001
366,134743888, ,rail,0.1148110
367,134743889, ,rail,0.1334370
368,134743890, ,rail,0.0420887
369,134743891, ,rail,0.0757726
370,134743892, ,rail,0.1353280
371,134743893, ,rail,0.0474796
372,134743894, ,rail,0.1071430
373,134743895, ,rail,0.0596617
374,134743896, ,rail,16.2353001
375,134743897, ,rail,0.1109460
376,134751316, ,rail,0.1213060
377,134751317, ,rail,1.6520200
378,134751321, ,rail,0.6291330
379,134751322, ,rail,6.4165802
380,134751327, ,rail,0.2044530
381,134751328, ,rail,14.3706999
382,134751330, ,rail,19.9587002
383,134751331, ,rail,0.0596829
384,134751332, ,rail,0.0616151
385,134751333, ,rail,0.1364490
386,134751334, ,rail,1.8756800
387,134751335, ,rail,0.3306790
388,134751336, ,rail,1.6822400
389,134751337, ,rail,0.0305592
390,134751338, ,rail,0.0223322
391,134751339, ,rail,5.6426001
392,134751340, ,rail,0.0417036
393,134751341, ,rail,3.2506299
394,134752964, ,rail,2.9479001
395,134752966, ,rail,6.0049400
396,134752970, ,rail,0.0889031
397,134752971, ,rail,4.5076399
398,134752976, ,rail,3.0933299
399,134752979, ,rail,0.0679242
400,134752980, ,rail,0.0953184
401,134752983, ,rail,0.0513595
402,134752985, ,rail,0.1284960
403,134752987, ,rail,0.0661915
404,134752988, ,rail,0.0503063
405,134752990, ,rail,7.3790598
406,134752991, ,disused,15.4021997
407,134752992, ,rail,4.6939201
408,134752993, ,rail,0.1354020
409,134752994, ,rail,0.0498959
410,134752995, ,rail,1.1052001
411,134752996, ,rail,0.0527781
412,134752997, ,disused,1.3140100
413,134752999, ,disused,0.5211390
414,134753000, ,rail,1.9257400
415,134753001, ,rail,7.0917602
416,134753002, ,rail,35.0465012
417,134753003, ,rail,12.2510996
418,134753005, ,disused,0.1165500
419,134753006, ,rail,3.4675601
420,134753007, ,rail,8.3287897
421,134753009, ,rail,1.8472500
422,134753010, ,rail,7.2893100
423,134753011, ,rail,0.1269970
424,134753012, ,rail,4.6122398
425,134753014, ,rail,0.4076880
426,134753015, ,rail,0.1011120
427,134753016, ,rail,0.1220530
428,134753017, ,rail,0.0541004
429,134753018, ,rail,0.0714988
430,134753019, ,disused,2.2598901
431,134753020, ,disused,0.0685341
432,134753021, ,rail,5.1204600
433,134753022, ,rail,0.1346000
434,134753023, ,rail,26.1695995
435,134773967, ,rail,0.0739973
436,134773968, ,rail,59.3035011
437,134773969, ,rail,0.0367163
438,134773970, ,rail,26.5156002
439,134773971, ,rail,9.3731699
440,134773975, ,rail,0.1287810
441,134773976, ,rail,0.0657188
442,134773977, ,rail,71.8750992
443,134773978, ,rail,6.6658602
444,134773979, ,rail,2.0913999
445,134773980, ,rail,0.3928120
446,134773981, ,rail,51.9441986
447,134773986, ,rail,6.1481800
448,134773990, ,rail,0.0209088
449,134773992, ,rail,6.2517800
450,134773993, ,rail,3.4867799
451,134773994, ,rail,0.0414861
452,134773995, ,rail,0.0541018
453,134773996, ,rail,0.0713036
454,134795333, ,rail,0.0456226
455,134795334, ,rail,0.4351540
456,134795335, ,rail,1.9715500
457,134795336, ,rail,0.3689540
458,134795337, ,rail,2.2012899
459,134795338, ,rail,0.4424550
460,134795339, ,rail,2.4384401
461,134795340, ,rail,2.2863300
462,134795341, ,rail,4.9998202
463,134795342, ,rail,0.3211220
464,134795343, ,rail,0.5818630
465,134795344, ,rail,0.6888600
466,134795345, ,rail,0.5115700
467,134795346, ,rail,1.6403000
468,134795347, ,rail,0.2535300
469,134795348, ,rail,0.1074100
470,134795349, ,rail,1.2224100
471,134797791, ,rail,0.1970620
472,134797792, ,rail,1.0319999
473,134797793, ,rail,5.0538998
474,134797794, ,rail,0.2063580
475,134797795, ,rail,15.2237997
476,134797796, ,rail,0.1175720
477,134797797, ,rail,0.1074080
478,134797798, ,rail,0.2855730
479,134797799, ,rail,3.8720200
480,136081616, ,rail,6.4782300
481,137318457, ,rail,0.2182520
482,137318466, ,rail,24.1303005
483,138579221, ,rail,0.0331599
484,138579234, ,rail,10.5969000
485,138950860, ,rail,0.4829030
486,138980607, ,rail,0.0540134
487,138980615, ,rail,11.8136997
488,139402563, ,rail,0.0473975
489,139402571, ,rail,42.3968010
490,139534656, ,rail,0.6221570
491,139534657, ,rail,4.0766602
492,139534662, ,rail,1.4542800
493,139534665, ,rail,0.0275804
494,139534668, ,rail,24.0058994
495,139534683, ,rail,4.7905998
496,139536821, ,rail,5.0660400
497,139537191, ,rail,2.7771900
498,139537193, ,rail,5.5740399
499,139833786, ,rail,0.0679839
500,139833794, ,rail,20.2949009
501,140591109, ,rail,1.0612500
502,140591117, ,rail,1.1287301
503,140643224, ,rail,6.8446498
504,140643225, ,rail,16.0249996
505,140643227, ,rail,1.4406000
506,140654848, ,rail,0.0341409
507,140654854, ,rail,1.1595500
508,140654860, ,rail,3.8562100
509,140654868, ,rail,0.0372082
510,142037581, ,rail,1.6639800
511,142037586, ,rail,0.0492904
512,142372979, ,rail,59.0922012
513,142528414, ,rail,22.1725006
514,142528420, ,rail,0.0155639
515,142663736, ,rail,0.3620760
516,142663737, ,rail,4.2997799
517,142663738, ,rail,13.5325003
518,144035458, ,rail,5.0455399
519,144442190, ,rail,3.3263099
520,144442191, ,rail,0.7704210
521,152500611, ,rail,0.0754806
522,152500614, ,rail,0.2920180
523,152500616, ,tram,1.9755100
524,152500618, ,tram,4.5611200
525,152500621, ,tram,6.6574001
526,152606700, ,tram,2.1397400
527,152606703, ,tram,1.9857600
528,152606705, ,tram,2.7317300
529,152606709, ,tram,0.0890797
530,152611267, ,tram,0.9490500
531,152611268, ,tram,0.0468863
532,156819618, ,rail,1.2179000
533,156819626, ,rail,0.0728239
534,156819640, ,rail,12.8481998
535,156819644, ,rail,0.0744580
536,157453285, ,rail,0.1455100
537,157453581, ,rail,2.8505900
538,157756684, ,rail,18.2348995
539,157756699, ,rail,0.0438754
540,159215543, ,rail,0.0528078
541,159215544, ,rail,0.5710130
542,160507868,Pont Moulay El Hassan,tram,0.7463450
543,164157927, ,rail,0.0503709
544,164157928, ,rail,0.0238937
545,164157929, ,rail,0.1606990
546,164157930, ,rail,0.7484020
547,164157931, ,rail,17.7315006
548,167016100, ,rail,0.4144590
549,167016104, ,rail,3.8652000
550,167016106, ,rail,0.0218802
551,167016118, ,rail,0.5625960
552,167016126, ,rail,16.4780006
553,167016149, ,rail,0.0476158
554,167016165, ,rail,0.0513715
555,167016167, ,rail,0.2923990
556,167022529, ,rail,1.0536400
557,167022531, ,rail,1.9260200
558,167022532, ,rail,0.0732433
559,167022533, ,rail,1.1704800
560,167022534, ,rail,0.2796800
561,167022536, ,rail,0.1074560
562,167022546, ,rail,2.2696300
563,167022548, ,rail,17.3673000
564,167022553, ,rail,1.0562000
565,167022559, ,rail,0.0716754
566,167022564, ,rail,0.1213130
567,167022565, ,rail,2.8435600
568,167022568, ,rail,0.4556100
569,169308012, ,rail,0.0389528
570,169308013, ,rail,87.4572983
571,172191600, ,rail,0.3457460
572,172191603, ,rail,0.3814020
573,172191605, ,rail,0.4530340
574,172191607, ,rail,0.4132080
575,172191609, ,rail,0.6720190
576,172191610, ,rail,0.7405340
577,172191611, ,rail,0.0710775
578,172191612, ,rail,0.0677534
579,172191613, ,rail,0.0501910
580,172191614, ,rail,0.0426373
581,172191615, ,rail,0.0730369
582,172191616, ,rail,0.3680740
583,172191617, ,rail,1.2918400
584,172191618, ,rail,0.0584283
585,172191619, ,rail,1.4291500
586,172191620, ,rail,0.1374210
587,172191621, ,rail,0.2451030
588,172191622, ,rail,0.2397980
589,172191623, ,rail,0.1826270
590,172191624, ,rail,1.2950300
591,172991990, ,rail,26.8094997
592,172991996, ,rail,0.0997192
593,172992011, ,rail,0.3424220
594,172993520, ,rail,22.7318993
595,172993522, ,rail,0.0260246
596,173952336, ,rail,1.4883100
597,173952337, ,rail,1.7663500
598,173952338, ,rail,1.3606600
599,173952339, ,rail,0.0483786
600,173952340, ,rail,0.0353958
601,173952341, ,rail,0.6938780
602,173952342, ,rail,1.2450200
603,173952343, ,rail,0.3105110
604,173952345, ,rail,0.0547056
605,173952347, ,rail,0.0569564
606,173952348, ,rail,0.1762760
607,173952349, ,rail,0.1343080
608,173952350, ,rail,1.1148500
609,173952351, ,rail,1.1027499
610,173952352, ,rail,0.0316643
611,173952353, ,rail,1.0321000
612,173952356, ,rail,0.5655350
613,173952357, ,rail,1.2650700
614,173952358, ,rail,0.9820580
615,173952359, ,rail,0.9700130
616,173952360, ,rail,1.1809500
617,173952363, ,rail,1.2869800
618,173952365, ,rail,2.1467099
619,173952366, ,rail,1.2156900
620,174115047, ,rail,0.0542322
621,174115049, ,rail,0.0605602
622,174115050, ,rail,2.8406000
623,174115053, ,rail,0.4982760
624,180928137, ,rail,8.1563101
625,180928138, ,rail,0.1470350
626,180929076, ,rail,0.0391677
627,180929077, ,rail,12.8437996
628,185915155, ,rail,0.0619544
629,185915161, ,rail,14.6176004
630,193487606, ,abandoned,0.0431295
631,193487607, ,abandoned,0.3376210
632,193487608, ,abandoned,0.3253120
633,197830857, ,rail,1.3601500
634,203414736, ,rail,0.6341020
635,203414762, ,rail,0.8400690
636,203414770, ,rail,0.5788370
637,203414776, ,rail,0.1855650
638,203414784, ,rail,2.1829700
639,203414785, ,rail,10.0725002
640,203414786, ,rail,0.1898740
641,203414788, ,rail,1.0651300
642,204017794, ,rail,0.0415776
643,204017796, ,rail,35.4677010
644,205290547, ,rail,2.9714000
645,205635864,Chemin de fer Méditerranée-Niger,abandoned,1.0574700
646,205635865,Chemin de fer Méditerranée-Niger,abandoned,0.0166336
647,205635866,Chemin de fer Méditerranée-Niger,abandoned,0.0105653
648,205635867,Chemin de fer Méditerranée-Niger,abandoned,2.2898400
649,205635868,Chemin de fer Méditerranée-Niger,abandoned,0.0158097
650,205635869,Chemin de fer Méditerranée-Niger,abandoned,3.0007200
651,205635870,Chemin de fer Méditerranée-Niger,abandoned,12.5279999
652,205671825,Chemin de fer Méditerranée-Niger,abandoned,2.2454801
653,205671826,Chemin de fer Méditerranée-Niger,abandoned,0.0095227
654,205671827,Chemin de fer Méditerranée-Niger,abandoned,0.0243214
655,205671828,Chemin de fer Méditerranée-Niger,abandoned,1.2027000
656,205672542,Chemin de fer Méditerranée-Niger,abandoned,0.4119820
657,205672543,Chemin de fer Méditerranée-Niger,abandoned,3.6912401
658,205672544,Chemin de fer Méditerranée-Niger,abandoned,0.8488240
659,205672545,Chemin de fer Méditerranée-Niger,abandoned,1.6358900
660,205672546,Chemin de fer Méditerranée-Niger,abandoned,3.0818501
661,205672547,Chemin de fer Méditerranée-Niger,abandoned,0.0218214
662,205672548,Chemin de fer Méditerranée-Niger,abandoned,0.0129457
663,205672549,Chemin de fer Méditerranée-Niger,abandoned,0.0191990
664,205672550,Chemin de fer Méditerranée-Niger,abandoned,0.0596881
665,205672551,Chemin de fer Méditerranée-Niger,abandoned,0.0188091
666,205672552,Chemin de fer Méditerranée-Niger,abandoned,0.0721077
667,205672553,Chemin de fer Méditerranée-Niger,abandoned,0.0166309
668,205672554,Chemin de fer Méditerranée-Niger,abandoned,2.5425799
669,205672555,Chemin de fer Méditerranée-Niger,abandoned,8.2080202
670,205737214,Chemin de fer Méditerranée-Niger,abandoned,1.2139699
671,205737215,Chemin de fer Méditerranée-Niger,abandoned,3.0981500
672,205737216,Chemin de fer Méditerranée-Niger,abandoned,0.0139238
673,205737217,Chemin de fer Méditerranée-Niger,abandoned,0.0233241
674,205737218,Chemin de fer Méditerranée-Niger,abandoned,0.0349586
675,205737219,Chemin de fer Méditerranée-Niger,abandoned,0.0253182
676,205737220,Chemin de fer Méditerranée-Niger,abandoned,0.0268294
677,205737221,Chemin de fer Méditerranée-Niger,abandoned,87.2583008
678,205737223,Chemin de fer Méditerranée-Niger,abandoned,5.5345402
679,205737224,Chemin de fer Méditerranée-Niger,abandoned,55.1699982
680,206273366, ,rail,1.9591800
681,207073886, ,rail,0.0685447
682,207073895, ,rail,3.2251401
683,207823861, ,rail,0.0690078
684,207823862, ,rail,2.8132701
685,207823868, ,rail,0.6453930
686,207823871, ,rail,2.2309999
687,208303952, ,rail,0.1992790
688,208303970, ,rail,2.1558499
689,210085137, ,rail,5.5387502
690,210085138, ,rail,21.8775005
691,210085139, ,rail,0.0464466
692,210085140, ,rail,0.0274862
693,210085141, ,rail,0.1902440
694,210085142, ,rail,45.7773018
695,210439198, ,rail,19.7087994
696,210439199, ,rail,0.0342676
697,213915583, ,tram,19.4992008
698,213915585, ,tram,9.6343098
699,213915586, ,tram,19.5011005
700,213915587, ,tram,7.1227498
701,213915589, ,tram,7.1195202
702,214838838, ,tram,0.0079770
703,215319365, ,rail,0.0246211
704,215319370, ,rail,3.8680201
705,216023459, ,rail,0.0376608
706,216023460, ,rail,0.9041520
707,216023461, ,rail,1.6408200
708,220693658, ,rail,0.0808789
709,220694425, ,rail,3.5688200
710,220694429, ,rail,3.0565300
711,220694676, ,rail,0.5314240
712,220694888, ,rail,0.2984740
713,220699458, ,disused,0.1273730
714,220699464, ,disused,0.2691360
715,220700937, ,rail,0.5706590
716,220702020, ,platform,0.7542580
717,220702022, ,platform,0.7698160
718,220704254, ,rail,0.0401635
719,220704256, ,rail,3.0528800
720,220704261, ,rail,4.8501501
721,220706958, ,rail,0.0084487
722,220711535, ,construction,0.0513787
723,220712560, ,rail,7.2594399
724,220712561, ,rail,1.2353600
725,220712562, ,rail,0.0084131
726,220712564, ,rail,0.0084858
727,220712566, ,proposed,0.0084131
728,220712567, ,rail,0.0084858
729,220712908, ,proposed,1.2345099
730,220712909, ,proposed,0.4114460
731,220713837, ,construction,0.0113900
732,220713842, ,proposed,3.3953500
733,220713844, ,rail,0.0113819
734,220713848, ,rail,3.3899100
735,220714751, ,rail,0.0299391
736,220714758, ,rail,1.3907800
737,220715362, ,construction,0.0299480
738,220715978, ,proposed,1.3842000
739,220717293, ,platform,0.7638160
740,220717294, ,platform,0.7580820
741,220717296, ,proposed,0.5641720
742,220718507, ,proposed,3.9071400
743,220725972, ,rail,0.0357365
744,220727936, ,proposed,2.6128299
745,220727937, ,construction,0.0648213
746,220727938, ,rail,0.0943285
747,220727939, ,rail,2.5905399
748,220736180, ,platform,0.9006970
749,220736184, ,platform,0.9035010
750,220737350, ,rail,1.2741200
751,220737361, ,rail,0.0071018
752,220737879, ,proposed,1.2748100
753,220737880, ,construction,0.0067606
754,220738460, ,proposed,5.0508099
755,220739390, ,construction,0.0084487
756,220739917, ,proposed,1.8426100
757,220740052, ,rail,1.8258100
758,220741583, ,rail,1.2147599
759,220741584, ,rail,1.0182300
760,220741585, ,rail,1.2492800
761,220741586, ,rail,2.1603000
762,220741932, ,platform,1.2278700
763,220741933, ,platform,1.2097000
764,220742582, ,rail,0.5938030
765,220742583, ,abandoned,0.0746377
766,220742584, ,rail,0.3237360
767,220742585, ,abandoned,0.1354880
768,220759541, ,rail,0.2150490
769,220759542, ,construction,0.0218802
770,220759543, ,rail,0.0986253
771,220759544, ,construction,0.0476158
772,220759545, ,construction,0.0986253
773,220884087, ,platform,0.7767580
774,220884093, ,platform,0.7689480
775,220884094, ,rail,0.0096715
776,220884099, ,rail,0.2497610
777,220884105, ,rail,0.0108722
778,220884112, ,rail,5.9037099
779,220933458, ,rail,3.4565001
780,220934919, ,rail,0.3781580
781,220934922, ,rail,0.6200090
782,221029729, ,rail,3.6623099
783,221029730, ,rail,0.0120921
